subset_key,row_id,label,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
7_5,15944,254000.0,-122.43,37.72,49.0,3427.0,696.0,2363.0,661.0,3.6885
5_5,15945,250500.0,-122.43,37.72,52.0,2206.0,478.0,1583.0,456.0,3.7105
6_5,15946,252000.0,-122.44,37.72,52.0,2890.0,571.0,1769.0,541.0,3.8274
8_3,15947,242000.0,-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107
7_5,15948,251800.0,-122.43,37.73,52.0,3602.0,738.0,2270.0,647.0,3.8934
4_4,15949,222600.0,-122.43,37.73,52.0,1494.0,306.0,1463.0,360.0,3.1786
4_4,15950,265000.0,-122.44,37.72,49.0,1557.0,405.0,1173.0,385.0,3.4605
6_5,15951,268500.0,-122.44,37.72,48.0,2675.0,585.0,1773.0,540.0,3.9565
2_6,15952,261800.0,-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036
2_5,15953,260000.0,-122.44,37.72,52.0,1380.0,272.0,847.0,284.0,3.7143
6_6,15954,270600.0,-122.45,37.71,46.0,2559.0,506.0,1562.0,498.0,4.3846
3_5,15955,261600.0,-122.45,37.71,52.0,1658.0,322.0,1086.0,326.0,3.8583
2_5,15956,243600.0,-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167
3_6,15957,246200.0,-122.46,37.71,52.0,1580.0,337.0,1425.0,330.0,4.0547
2_6,15958,231600.0,-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0
6_7,15959,266900.0,-122.43,37.71,35.0,2878.0,564.0,1633.0,528.0,4.5
2_6,15960,266500.0,-122.43,37.71,52.0,1508.0,278.0,1138.0,304.0,4.0234
2_4,15961,255600.0,-122.43,37.71,52.0,1410.0,286.0,879.0,282.0,3.1908
2_5,15962,247700.0,-122.44,37.72,52.0,1507.0,282.0,929.0,281.0,3.8958
6_5,15963,251500.0,-122.44,37.71,52.0,2711.0,591.0,1848.0,524.0,3.9567
2_8,15964,248900.0,-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913
5_7,15965,264100.0,-122.44,37.71,31.0,2370.0,441.0,1524.0,470.0,5.0201
7_5,15966,251000.0,-122.45,37.71,34.0,3131.0,669.0,2204.0,600.0,3.5536
4_3,15967,219100.0,-122.4,37.72,40.0,1948.0,413.0,1434.0,396.0,3.0313
5_3,15968,238000.0,-122.4,37.71,40.0,1883.0,397.0,1411.0,438.0,3.0469
5_4,15969,226300.0,-122.41,37.71,47.0,2289.0,481.0,1697.0,465.0,3.4773
9_0,15970,181900.0,-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269
5_7,15971,213900.0,-122.41,37.71,40.0,2054.0,433.0,1738.0,429.0,4.9926
5_4,15972,217800.0,-122.41,37.71,49.0,1852.0,429.0,1615.0,447.0,3.495
5_5,15973,218300.0,-122.4,37.72,41.0,1975.0,440.0,1528.0,424.0,3.8625
1_6,15974,241900.0,-122.4,37.72,47.0,1167.0,250.0,953.0,253.0,4.2727
7_5,15975,278600.0,-122.45,37.77,52.0,2602.0,714.0,1330.0,647.0,3.5435
6_4,15976,414300.0,-122.46,37.76,52.0,2236.0,545.0,1186.0,532.0,3.4531
4_5,15977,435700.0,-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75
4_5,15978,390000.0,-122.46,37.76,52.0,1817.0,449.0,948.0,380.0,3.93
9_5,15979,500000.0,-122.45,37.76,31.0,5283.0,1330.0,2659.0,1269.0,3.5744
0_9,15980,367700.0,-122.46,37.76,28.0,1072.0,165.0,363.0,168.0,6.1636
5_7,15981,374200.0,-122.46,37.75,26.0,2192.0,438.0,954.0,456.0,4.5352
8_3,15982,406500.0,-122.47,37.76,52.0,2941.0,783.0,1545.0,726.0,2.9899
8_2,15983,359600.0,-122.47,37.76,52.0,2680.0,740.0,1587.0,713.0,2.5933
7_4,15984,345700.0,-122.47,37.76,49.0,2842.0,670.0,1396.0,648.0,3.2679
6_6,15985,306700.0,-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793
5_3,15986,329600.0,-122.47,37.76,48.0,2064.0,484.0,1055.0,467.0,2.8711
8_4,15987,330000.0,-122.47,37.76,40.0,3525.0,941.0,1675.0,857.0,3.2083
8_4,15988,350000.0,-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239
7_5,15989,338000.0,-122.47,37.76,39.0,3200.0,689.0,1391.0,618.0,3.6346
5_6,15990,361000.0,-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312
5_6,15991,357000.0,-122.47,37.75,51.0,2413.0,431.0,1095.0,437.0,4.0089
5_8,15992,366300.0,-122.47,37.75,49.0,2747.0,472.0,1281.0,448.0,5.482
5_8,15993,420300.0,-122.47,37.76,34.0,2807.0,487.0,1152.0,445.0,5.1893
5_7,15994,358600.0,-122.47,37.76,48.0,2464.0,459.0,1179.0,458.0,4.4946
1_8,15995,500001.0,-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151
0_9,15996,500001.0,-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569
4_9,15997,500001.0,-122.47,37.75,51.0,2713.0,396.0,1090.0,401.0,9.3603
5_8,15998,381700.0,-122.47,37.75,46.0,3238.0,544.0,1293.0,470.0,6.1592
2_7,15999,337400.0,-122.47,37.75,52.0,1598.0,285.0,689.0,265.0,4.6071
3_6,16000,333600.0,-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846
4_8,16001,349000.0,-122.45,37.75,36.0,2303.0,381.0,862.0,371.0,6.0274
3_7,16002,322600.0,-122.45,37.75,36.0,1997.0,356.0,772.0,348.0,4.95
2_3,16003,313400.0,-122.45,37.75,35.0,1363.0,302.0,1786.0,301.0,3.0804
2_9,16004,394000.0,-122.46,37.75,52.0,1849.0,287.0,695.0,258.0,6.5372
2_6,16005,349500.0,-122.45,37.74,52.0,1596.0,276.0,642.0,273.0,4.375
2_9,16006,431000.0,-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561
9_7,16007,335100.0,-122.45,37.74,46.0,6429.0,1093.0,2535.0,1109.0,5.0887
7_8,16008,313600.0,-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622
9_9,16009,346800.0,-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.203
3_8,16010,416900.0,-122.46,37.74,52.0,2180.0,326.0,856.0,326.0,5.3961
2_9,16011,500001.0,-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959
1_9,16012,500001.0,-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189
7_8,16013,363600.0,-122.47,37.74,52.0,3797.0,668.0,1633.0,658.0,5.6787
7_7,16014,365600.0,-122.47,37.74,52.0,3688.0,640.0,1605.0,567.0,4.9537
3_9,16015,500001.0,-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476
6_9,16016,426800.0,-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069
4_9,16017,405200.0,-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228
2_8,16018,484600.0,-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245
2_9,16019,500001.0,-122.47,37.73,52.0,2151.0,280.0,762.0,274.0,10.7309
1_9,16020,500001.0,-122.47,37.73,50.0,1653.0,252.0,641.0,224.0,10.6605
2_8,16021,399000.0,-122.47,37.72,46.0,1836.0,319.0,767.0,302.0,5.9114
3_9,16022,394100.0,-122.46,37.73,52.0,2401.0,346.0,812.0,328.0,6.8322
4_8,16023,335100.0,-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238
6_8,16024,344200.0,-122.46,37.73,52.0,2857.0,469.0,1431.0,496.0,5.2088
4_7,16025,275500.0,-122.44,37.73,39.0,1912.0,418.0,970.0,406.0,4.7813
6_5,16026,261400.0,-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304
1_4,16027,266200.0,-122.45,37.73,52.0,1350.0,241.0,752.0,246.0,3.2448
5_7,16028,264200.0,-122.45,37.73,52.0,2035.0,424.0,1193.0,430.0,5.0634
8_6,16029,269200.0,-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932
0_6,16030,231900.0,-122.45,37.72,52.0,982.0,197.0,653.0,171.0,4.2167
1_7,16031,219300.0,-122.45,37.72,46.0,1406.0,235.0,771.0,239.0,4.7143
3_7,16032,221200.0,-122.45,37.72,47.0,1773.0,345.0,1083.0,315.0,4.475
6_5,16033,225000.0,-122.45,37.72,51.0,2690.0,554.0,1795.0,539.0,3.6581
4_4,16034,238600.0,-122.46,37.72,47.0,1723.0,389.0,1216.0,399.0,3.3208
1_6,16035,228600.0,-122.46,37.72,49.0,1207.0,255.0,658.0,220.0,4.0859
3_4,16036,221500.0,-122.46,37.72,48.0,1690.0,339.0,962.0,317.0,3.2875
4_6,16037,244100.0,-122.46,37.72,45.0,2399.0,419.0,1225.0,399.0,4.0855
4_3,16038,232000.0,-122.46,37.72,39.0,2254.0,415.0,1388.0,404.0,2.9688
6_6,16039,237900.0,-122.47,37.71,44.0,2547.0,511.0,1577.0,516.0,4.1939
4_4,16040,239400.0,-122.47,37.71,42.0,1961.0,427.0,1211.0,409.0,3.5156
0_2,16041,239300.0,-122.47,37.72,43.0,968.0,199.0,434.0,162.0,2.5333
3_3,16042,246700.0,-122.47,37.72,46.0,1453.0,306.0,817.0,310.0,3.0
2_7,16043,259700.0,-122.47,37.72,49.0,1690.0,307.0,770.0,294.0,4.5913
1_3,16044,228900.0,-122.45,37.72,45.0,964.0,173.0,613.0,201.0,2.9119
4_6,16045,221600.0,-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562
3_6,16046,219500.0,-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406
3_3,16047,225000.0,-122.46,37.71,49.0,1711.0,348.0,1138.0,325.0,2.875
4_3,16048,211800.0,-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703
7_6,16049,348600.0,-122.48,37.76,48.0,2660.0,616.0,1491.0,602.0,3.9758
6_4,16050,332100.0,-122.48,37.76,48.0,2304.0,558.0,1273.0,512.0,3.275
6_5,16051,323800.0,-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097
5_6,16052,322100.0,-122.48,37.76,50.0,2236.0,484.0,1171.0,467.0,4.0977
3_6,16053,331300.0,-122.48,37.76,52.0,1845.0,336.0,1015.0,337.0,4.1397
7_6,16054,336100.0,-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094
2_8,16055,339800.0,-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096
5_4,16056,329600.0,-122.49,37.76,52.0,2564.0,502.0,1092.0,459.0,3.5302
4_5,16057,331200.0,-122.49,37.76,52.0,2245.0,425.0,1091.0,409.0,3.5909
2_6,16058,332700.0,-122.49,37.76,52.0,1792.0,305.0,782.0,287.0,4.0391
2_4,16059,339800.0,-122.49,37.76,48.0,1351.0,270.0,650.0,265.0,3.5278
2_6,16060,353600.0,-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977
2_6,16061,323100.0,-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281
5_6,16062,318400.0,-122.48,37.75,51.0,2095.0,410.0,1126.0,429.0,4.4
6_6,16063,317600.0,-122.48,37.75,52.0,2515.0,494.0,1583.0,477.0,4.3393
5_5,16064,311800.0,-122.48,37.74,52.0,2453.0,508.0,1056.0,453.0,3.6859
4_6,16065,329200.0,-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375
6_5,16066,314700.0,-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734
4_7,16067,331000.0,-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703
4_5,16068,320200.0,-122.49,37.75,48.0,2181.0,419.0,1041.0,379.0,3.7361
4_5,16069,308500.0,-122.49,37.75,47.0,2140.0,425.0,1105.0,401.0,3.7054
5_7,16070,297800.0,-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036
4_5,16071,319100.0,-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205
4_5,16072,321200.0,-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562
5_7,16073,323800.0,-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516
5_4,16074,321300.0,-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583
5_6,16075,323100.0,-122.48,37.74,52.0,2285.0,435.0,1211.0,442.0,4.0208
4_6,16076,314300.0,-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131
6_5,16077,335000.0,-122.48,37.74,52.0,2841.0,517.0,1372.0,517.0,3.9236
1_9,16078,438500.0,-122.49,37.73,48.0,1190.0,182.0,497.0,199.0,6.2642
1_5,16079,340800.0,-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333
5_6,16080,317700.0,-122.49,37.74,52.0,2442.0,449.0,1188.0,436.0,4.3909
5_7,16081,315200.0,-122.49,37.74,52.0,2302.0,457.0,1154.0,424.0,4.5744
1_8,16082,500001.0,-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681
4_8,16083,371500.0,-122.48,37.73,47.0,2382.0,392.0,867.0,376.0,5.2598
3_8,16084,369400.0,-122.49,37.73,39.0,1937.0,336.0,742.0,307.0,5.1991
1_5,16085,433300.0,-122.49,37.73,37.0,1399.0,224.0,530.0,235.0,3.9219
2_8,16086,406200.0,-122.49,37.73,36.0,1821.0,292.0,742.0,298.0,5.6204
8_3,16087,350000.0,-122.48,37.73,38.0,3195.0,828.0,2410.0,778.0,3.1359
2_4,16088,350000.0,-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059
8_4,16089,400000.0,-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296
3_6,16090,187500.0,-122.48,37.72,45.0,1405.0,338.0,733.0,342.0,4.1116
7_4,16091,112500.0,-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,3.2321
5_5,16092,307700.0,-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083
5_3,16093,316200.0,-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406
4_5,16094,295600.0,-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464
2_5,16095,296300.0,-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333
3_7,16096,278800.0,-122.5,37.76,46.0,1491.0,285.0,841.0,306.0,4.5329
3_6,16097,291500.0,-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419
5_6,16098,283200.0,-122.5,37.75,43.0,2373.0,481.0,1247.0,454.0,4.0985
7_3,16099,268900.0,-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448
7_3,16100,274200.0,-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465
6_4,16101,260800.0,-122.51,37.76,40.0,2320.0,562.0,1499.0,521.0,3.2792
5_6,16102,284100.0,-122.5,37.76,46.0,2226.0,480.0,1272.0,468.0,4.2644
4_4,16103,272300.0,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393
3_6,16104,270200.0,-122.5,37.75,45.0,1620.0,344.0,941.0,328.0,4.3859
3_4,16105,271800.0,-122.5,37.75,44.0,1819.0,365.0,1137.0,354.0,3.4919
3_5,16106,272200.0,-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96
3_3,16107,286300.0,-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632
6_5,16108,297800.0,-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969
3_5,16109,296600.0,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552
3_8,16110,300000.0,-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826
5_4,16111,275700.0,-122.5,37.74,44.0,2374.0,496.0,1087.0,426.0,3.5
5_5,16112,275700.0,-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875
6_6,16113,272400.0,-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217
7_6,16114,272800.0,-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625
4_5,16115,273700.0,-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583
4_6,16116,268100.0,-122.5,37.74,44.0,2082.0,470.0,1154.0,403.0,4.3611
5_6,16117,271100.0,-122.54,37.74,42.0,2006.0,415.0,1230.0,435.0,4.1786
3_6,16118,500001.0,-122.46,37.79,52.0,2005.0,359.0,847.0,356.0,4.1029
6_3,16119,350000.0,-122.46,37.78,52.0,2165.0,580.0,1067.0,530.0,2.9293
7_3,16120,350000.0,-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265
4_5,16121,500001.0,-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419
8_5,16122,500001.0,-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887
4_3,16123,307100.0,-122.47,37.78,51.0,1485.0,386.0,880.0,385.0,2.7431
7_5,16124,416700.0,-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292
7_7,16125,500001.0,-122.47,37.79,52.0,2844.0,623.0,1380.0,596.0,4.75
0_3,16126,500001.0,-122.47,37.79,52.0,437.0,105.0,194.0,87.0,2.8125
5_6,16127,483300.0,-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688
6_4,16128,443300.0,-122.47,37.78,52.0,2388.0,507.0,1078.0,494.0,3.5221
5_6,16129,396400.0,-122.47,37.78,52.0,1941.0,436.0,955.0,425.0,4.1339
8_3,16130,375000.0,-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129
9_6,16131,457800.0,-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148
8_4,16132,335300.0,-122.48,37.78,44.0,3371.0,794.0,1738.0,753.0,3.1653
8_4,16133,322900.0,-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028
8_5,16134,352200.0,-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148
1_9,16135,500001.0,-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881
5_8,16136,500001.0,-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407
2_9,16137,500001.0,-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058
9_4,16138,376800.0,-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236
6_4,16139,441700.0,-122.46,37.78,52.0,2632.0,542.0,1364.0,544.0,3.4605
6_4,16140,375000.0,-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396
7_3,16141,360700.0,-122.46,37.78,52.0,3088.0,727.0,1636.0,662.0,2.8553
8_5,16142,402900.0,-122.46,37.77,52.0,3193.0,688.0,2099.0,681.0,3.9375
4_6,16143,398400.0,-122.47,37.77,52.0,2241.0,443.0,1042.0,377.0,4.1635
5_6,16144,421300.0,-122.47,37.78,52.0,2275.0,412.0,1166.0,424.0,4.0652
6_4,16145,446900.0,-122.47,37.78,52.0,2169.0,522.0,1220.0,505.0,3.1989
7_3,16146,422400.0,-122.47,37.78,52.0,2951.0,647.0,1448.0,591.0,3.1392
6_6,16147,414600.0,-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208
4_6,16148,404700.0,-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856
7_5,16149,366700.0,-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571
7_4,16150,337200.0,-122.48,37.78,52.0,3047.0,641.0,1427.0,620.0,3.4883
6_6,16151,393800.0,-122.48,37.78,52.0,2666.0,515.0,1362.0,494.0,4.218
7_5,16152,348500.0,-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899
5_5,16153,346400.0,-122.48,37.78,50.0,2159.0,437.0,1111.0,417.0,3.5588
6_5,16154,311400.0,-122.48,37.78,52.0,2910.0,611.0,1508.0,515.0,3.5865
7_3,16155,329100.0,-122.49,37.78,47.0,2695.0,643.0,1505.0,644.0,3.0877
7_3,16156,356300.0,-122.49,37.78,52.0,3440.0,722.0,1663.0,665.0,3.0278
5_5,16157,369200.0,-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036
5_6,16158,359500.0,-122.5,37.77,52.0,2433.0,454.0,1070.0,420.0,4.125
5_2,16159,318500.0,-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719
6_5,16160,328400.0,-122.49,37.78,42.0,2723.0,579.0,1419.0,519.0,3.6429
5_6,16161,500001.0,-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414
5_5,16162,348500.0,-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833
4_6,16163,324700.0,-122.5,37.77,52.0,1769.0,414.0,1032.0,380.0,3.9954
5_7,16164,336700.0,-122.5,37.77,52.0,2299.0,441.0,1252.0,415.0,5.0562
6_5,16165,322900.0,-122.5,37.77,52.0,2739.0,569.0,1312.0,531.0,3.5833
7_5,16166,332800.0,-122.5,37.78,46.0,2646.0,607.0,1418.0,563.0,3.7167
5_7,16167,351100.0,-122.51,37.78,45.0,2564.0,499.0,1056.0,460.0,4.7328
5_6,16168,342200.0,-122.51,37.78,47.0,2496.0,494.0,1201.0,454.0,4.0353
7_3,16169,322200.0,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201
9_4,16170,500001.0,-122.47,37.81,45.0,6927.0,1258.0,4715.0,1165.0,3.4051
0_9,16171,500001.0,-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001
8_4,16172,318900.0,-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527
9_0,16173,212800.0,-122.42,37.72,42.0,4219.0,1125.0,3549.0,993.0,1.2387
0_2,16174,180400.0,-122.36,37.72,10.0,479.0,125.0,355.0,108.0,2.7083
0_9,16175,225000.0,-122.39,37.74,52.0,126.0,24.0,37.0,27.0,10.2264
0_8,16176,225000.0,-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359
0_6,16177,207100.0,-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708
3_4,16178,223700.0,-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625
7_0,16179,52500.0,-121.28,37.96,28.0,1942.0,724.0,1618.0,638.0,0.9365
3_0,16180,52500.0,-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094
3_0,16181,63300.0,-121.28,37.95,46.0,1026.0,330.0,1109.0,333.0,1.2904
2_0,16182,112500.0,-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411
0_0,16183,75000.0,-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738
2_0,16184,87500.0,-121.29,37.95,16.0,761.0,306.0,438.0,282.0,0.7714
1_1,16185,45000.0,-121.3,37.95,9.0,674.0,242.0,575.0,193.0,2.2024
0_0,16186,22500.0,-121.29,37.95,52.0,107.0,79.0,167.0,53.0,0.7917
3_0,16187,76800.0,-121.3,37.96,24.0,1212.0,366.0,1202.0,343.0,1.7875
1_1,16188,77600.0,-121.31,37.96,48.0,1112.0,227.0,583.0,216.0,2.3393
5_0,16189,110200.0,-121.29,37.97,52.0,1610.0,480.0,1025.0,440.0,1.2962
5_0,16190,103100.0,-121.29,37.96,48.0,1778.0,541.0,1237.0,462.0,1.3438
6_0,16191,92300.0,-121.29,37.96,50.0,1669.0,558.0,1340.0,484.0,1.3191
8_0,16192,110400.0,-121.3,37.96,31.0,2668.0,812.0,1398.0,721.0,1.125
2_5,16193,105100.0,-121.3,37.96,52.0,1475.0,238.0,736.0,260.0,3.6591
3_0,16194,97400.0,-121.3,37.96,52.0,1354.0,314.0,679.0,311.0,1.7788
6_4,16195,107600.0,-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,3.226
3_4,16196,92600.0,-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466
6_0,16197,66000.0,-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65
5_0,16198,61300.0,-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425
0_0,16199,59000.0,-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212
3_0,16200,54600.0,-121.27,37.95,52.0,1318.0,308.0,1368.0,310.0,1.8261
0_0,16201,52000.0,-121.27,37.94,38.0,512.0,133.0,676.0,124.0,1.7386
4_0,16202,56800.0,-121.28,37.94,44.0,1406.0,357.0,1489.0,386.0,1.4688
5_0,16203,52700.0,-121.28,37.94,48.0,1766.0,444.0,1406.0,421.0,1.7039
0_0,16204,42500.0,-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696
7_1,16205,63800.0,-121.29,37.94,40.0,2827.0,655.0,2037.0,574.0,2.0303
1_0,16206,43000.0,-121.32,37.95,40.0,964.0,230.0,742.0,209.0,1.2625
0_1,16207,45000.0,-121.31,37.94,41.0,375.0,108.0,323.0,98.0,1.9531
0_0,16208,60800.0,-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417
0_2,16209,67500.0,-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375
0_2,16210,55000.0,-121.32,37.94,36.0,40.0,10.0,64.0,14.0,2.625
3_5,16211,118400.0,-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,3.6094
4_4,16212,87200.0,-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845
4_1,16213,88100.0,-121.32,37.96,46.0,1832.0,365.0,975.0,373.0,2.0398
3_2,16214,80300.0,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488
5_1,16215,59400.0,-121.34,37.96,27.0,1839.0,442.0,2010.0,416.0,2.1284
0_0,16216,62100.0,-121.32,37.95,36.0,747.0,189.0,338.0,145.0,1.7885
0_3,16217,50000.0,-121.32,37.96,5.0,123.0,21.0,50.0,20.0,2.7656
5_5,16218,94600.0,-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765
7_3,16219,113700.0,-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354
8_3,16220,93900.0,-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406
0_6,16221,247400.0,-121.36,37.96,32.0,614.0,95.0,227.0,107.0,3.9922
1_8,16222,189900.0,-121.35,37.96,21.0,1343.0,183.0,462.0,193.0,5.8995
7_3,16223,94100.0,-121.32,37.98,37.0,3247.0,643.0,1737.0,665.0,3.066
6_4,16224,84600.0,-121.33,37.98,36.0,3113.0,576.0,1746.0,544.0,3.4625
7_5,16225,91600.0,-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404
5_4,16226,87800.0,-121.32,37.97,46.0,2270.0,427.0,1097.0,453.0,3.3235
5_3,16227,88800.0,-121.32,37.97,43.0,2453.0,490.0,1093.0,438.0,2.9107
3_2,16228,92600.0,-121.33,37.96,20.0,1727.0,386.0,730.0,342.0,2.5195
3_5,16229,87400.0,-121.33,37.97,43.0,1511.0,292.0,721.0,320.0,3.5703
4_1,16230,90800.0,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043
7_3,16231,141500.0,-121.31,37.98,47.0,3386.0,663.0,1228.0,619.0,3.0625
6_6,16232,113600.0,-121.3,37.97,52.0,2980.0,537.0,1128.0,510.0,4.061
3_8,16233,183700.0,-121.31,37.97,42.0,1824.0,277.0,720.0,309.0,5.1915
5_5,16234,123100.0,-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667
0_2,16235,65400.0,-121.29,37.98,42.0,625.0,143.0,533.0,159.0,2.625
6_0,16236,98800.0,-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794
